City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Moose Factory,CA,2022-04-24 02:24:27,51.2585,-80.6094,35.6,51,100,11.5
295,Tazovskiy,RU,2022-04-24 02:24:27,67.4667,78.7,0.52,98,97,7.07
296,Olinda,BR,2022-04-24 02:24:28,-8.0089,-34.8553,82.13,78,40,4.61
297,Pilot Butte,CA,2022-04-24 02:24:28,50.4668,-104.4178,38.93,67,100,24.16
298,Quatre Cocos,MU,2022-04-24 02:24:28,-20.2078,57.7625,75.31,65,99,17.16
299,Bulembu,SZ,2022-04-24 02:24:29,-25.9667,31.1333,58.19,98,39,4.29
300,Phan Thiet,VN,2022-04-24 02:24:29,10.9333,108.1,86.47,63,68,6.87
301,Luderitz,NA,2022-04-24 02:24:29,-26.6481,15.1594,54.28,77,6,23.82
302,Kodiak,US,2022-04-24 02:24:30,57.79,-152.4072,42.31,87,100,18.41
303,Ust-Nera,RU,2022-04-24 02:24:25,64.5667,143.2,21.69,84,98,5.59
304,Santa Marta,CO,2022-04-24 02:24:31,11.2408,-74.199,82.89,71,25,11.01
305,Hualmay,PE,2022-04-24 02:24:31,-11.0964,-77.6139,67.46,86,13,8.72
306,Hasaki,JP,2022-04-24 02:24:31,35.7333,140.8333,66.6,87,100,12.68
307,Saint-Denis,FR,2022-04-24 02:24:32,48.9167,2.3333,54.14,83,0,8.05
308,Tadine,NC,2022-04-24 02:24:32,-21.55,167.8833,75.88,78,68,16.62
309,Shimanovsk,RU,2022-04-24 02:24:32,52.0,127.7,42.98,34,6,15.17
310,Kenora,CA,2022-04-24 02:23:47,49.8167,-94.4337,38.37,100,100,10.36
311,College,US,2022-04-24 02:24:33,64.8569,-147.8028,53.92,39,75,5.75
312,Baykit,RU,2022-04-24 02:24:33,61.67,96.37,33.69,75,49,0.74
313,Sabang,ID,2022-04-24 02:24:34,5.8933,95.3214,84.11,74,100,9.73
314,Vanimo,PG,2022-04-24 02:24:23,-2.6741,141.3028,86.18,64,50,6.24
315,Jiwani,PK,2022-04-24 02:25:34,25.05,61.7417,80.58,83,0,3.31
316,Paka,MY,2022-04-24 02:25:35,4.6374,103.4368,87.73,74,40,0.0
317,Laguna,US,2022-04-24 02:25:35,38.421,-121.4238,75.49,20,0,10.36
318,Port Hedland,AU,2022-04-24 02:24:31,-20.3167,118.5667,91.45,17,0,12.66
319,Srednekolymsk,RU,2022-04-24 02:25:36,67.45,153.6833,20.64,79,100,3.24
320,Taoudenni,ML,2022-04-24 02:25:36,22.6783,-3.9836,75.54,18,11,10.25
321,Atar,MR,2022-04-24 02:25:36,20.5169,-13.0499,73.87,29,2,7.67
322,Hovd,MN,2022-04-24 02:25:37,48.0056,91.6419,52.65,34,18,14.52
323,Sitka,US,2022-04-24 02:25:37,57.0531,-135.33,49.89,53,100,11.5
324,Inta,RU,2022-04-24 02:25:04,66.0317,60.1659,15.87,89,100,3.38
325,Sayyan,YE,2022-04-24 02:25:38,15.1718,44.3244,57.38,39,16,1.19
326,Bud,US,2022-04-24 02:25:38,39.447,-86.1758,75.22,50,9,11.99
327,Gundlupet,IN,2022-04-24 02:25:38,11.8,76.6833,74.66,69,98,3.42
328,Te Anau,NZ,2022-04-24 02:25:39,-45.4167,167.7167,54.73,69,100,4.27
329,Asau,RO,2022-04-24 02:25:39,46.4333,26.4,47.32,100,33,3.74
330,Urengoy,RU,2022-04-24 02:25:39,65.9667,78.3667,4.14,95,89,7.31
331,Nador,MA,2022-04-24 02:25:40,35.174,-2.9287,57.45,77,0,5.75
332,Flin Flon,CA,2022-04-24 02:25:40,54.7682,-101.865,37.38,80,100,8.75
333,Huambo,AO,2022-04-24 02:25:40,-12.7761,15.7392,54.39,79,76,2.89
334,Vallenar,CL,2022-04-24 02:22:00,-28.5708,-70.7581,62.1,71,0,2.3
335,Gamba,GA,2022-04-24 02:25:41,-2.65,10.0,76.26,91,100,1.88
336,Mount Gambier,AU,2022-04-24 02:25:41,-37.8333,140.7667,66.11,55,0,11.5
337,Coihaique,CL,2022-04-24 02:21:20,-45.5752,-72.0662,41.61,93,100,2.3
338,Belmonte,BR,2022-04-24 02:25:42,-15.8631,-38.8828,78.01,88,5,6.02
339,Iqaluit,CA,2022-04-24 02:25:42,63.7506,-68.5145,6.53,78,20,2.3
340,Kilindoni,TZ,2022-04-24 02:25:42,-7.9139,39.6668,80.26,79,99,1.72
341,Byron Bay,AU,2022-04-24 02:25:43,-28.65,153.6167,71.49,70,34,14.83
342,Pemangkat,ID,2022-04-24 02:25:43,1.1667,108.9667,83.79,71,54,3.18
343,Hede,CN,2022-04-24 02:25:43,33.7681,120.2517,76.57,57,6,10.67
344,Samfya,ZM,2022-04-24 02:25:44,-11.3649,29.5565,64.71,93,97,7.43
345,Manitouwadge,CA,2022-04-24 02:25:44,49.1215,-85.8403,36.79,99,100,12.55
346,Redlands,US,2022-04-24 02:25:45,34.0556,-117.1825,74.35,28,0,1.99
347,Yulara,AU,2022-04-24 02:25:45,-25.2406,130.9889,75.04,35,2,14.97
348,Waipawa,NZ,2022-04-24 02:25:46,-41.4122,175.5153,61.57,52,76,4.7
349,Burns Lake,CA,2022-04-24 02:25:46,54.2331,-125.7533,49.42,81,100,4.41
350,Komsomolskiy,UZ,2022-04-24 02:25:46,40.4272,71.7189,66.92,52,100,4.61
351,Iquitos,PE,2022-04-24 02:24:54,-3.7481,-73.2472,77.04,100,75,3.44
352,Koumac,NC,2022-04-24 02:25:47,-20.5667,164.2833,78.91,70,58,8.84
353,Abu Samrah,SY,2022-04-24 02:25:47,35.3029,37.1841,67.32,31,42,4.99
354,Warmbad,NA,2022-04-24 02:25:48,-28.45,18.7333,55.69,61,17,10.74
355,Mounana,GA,2022-04-24 02:25:48,-1.4085,13.1586,69.78,98,100,2.26
356,Chuy,UY,2022-04-24 02:25:48,-33.6971,-53.4616,53.6,69,0,7.2
357,Lorengau,PG,2022-04-24 02:25:46,-2.0226,147.2712,84.65,72,91,8.97
358,Jumla,NP,2022-04-24 02:25:49,29.2747,82.1838,59.09,30,0,0.67
359,Samaipata,BO,2022-04-24 02:25:49,-18.15,-63.8667,56.61,98,88,2.91
360,Gavle,SE,2022-04-24 02:26:50,60.6745,17.1417,39.36,65,88,1.99
361,Reconquista,AR,2022-04-24 02:26:50,-29.15,-59.65,55.6,79,0,7.36
362,Norman Wells,CA,2022-04-24 02:26:30,65.282,-126.8329,46.44,46,20,14.97
363,Tuatapere,NZ,2022-04-24 02:26:50,-46.1333,167.6833,51.08,80,100,13.22
364,Palmer,US,2022-04-24 02:26:51,42.1584,-72.3287,55.81,41,100,4.61
365,Narkanda,IN,2022-04-24 02:26:51,31.2548,77.4613,49.53,31,0,3.47
366,Aykhal,RU,2022-04-24 02:26:52,66.0,111.5,16.07,83,100,4.85
367,Bakonyszentlaszlo,HU,2022-04-24 02:26:52,47.389,17.8032,54.41,91,56,11.14
368,San Cristobal,VE,2022-04-24 02:26:52,7.7669,-72.225,69.98,97,100,2.71
369,Marsa Matruh,EG,2022-04-24 02:26:53,31.3525,27.2453,63.32,56,0,3.94
370,Taltal,CL,2022-04-24 02:26:53,-25.4,-70.4833,61.16,84,22,1.92
371,Bardiyah,LY,2022-04-24 02:26:53,31.7561,25.0865,61.34,92,3,12.68
372,Tunceli,TR,2022-04-24 02:26:54,39.1083,39.5471,56.86,43,19,3.51
373,Sao Joao Da Barra,BR,2022-04-24 02:26:54,-21.6403,-41.0511,76.64,76,6,8.32
374,Amazar,RU,2022-04-24 02:26:55,53.858,120.875,43.02,25,93,1.36
375,Karlskrona,SE,2022-04-24 02:26:55,56.1616,15.5866,43.25,83,100,17.94
376,Sola,VU,2022-04-24 02:26:55,-13.8833,167.55,82.29,68,60,3.6
377,Quixada,BR,2022-04-24 02:26:56,-4.9714,-39.0153,68.95,97,100,2.82
378,Sulangan,PH,2022-04-24 02:26:56,11.1373,123.7228,82.44,77,93,5.48
379,Tchollire,CM,2022-04-24 02:26:56,8.4022,14.1698,81.45,58,100,2.77
380,Riwaka,NZ,2022-04-24 02:26:57,-41.0833,173.0,69.01,54,89,7.2
381,Horsham,GB,2022-04-24 02:26:57,51.064,-0.3272,52.54,77,0,6.91
382,Ati,TD,2022-04-24 02:26:57,13.2154,18.3353,85.3,17,99,1.72
383,Skibbereen,IE,2022-04-24 02:26:58,51.55,-9.2667,54.1,84,75,10.96
384,Wad Madani,SD,2022-04-24 02:26:58,14.4012,33.5199,86.92,7,0,9.31
385,Vila,PT,2022-04-24 02:26:59,42.0304,-8.1588,41.88,92,96,3.8
386,Canala,NC,2022-04-24 02:26:59,-21.5333,165.95,76.87,73,46,9.91
387,Lebu,CL,2022-04-24 02:27:00,-37.6167,-73.65,54.59,84,74,13.13
388,Abha,SA,2022-04-24 02:27:00,18.2164,42.5053,58.82,72,0,0.0
389,Springbok,ZA,2022-04-24 02:27:00,-29.6643,17.8865,41.02,93,38,4.5
390,Olhao,PT,2022-04-24 02:27:01,37.0286,-7.8411,55.09,80,0,2.3
391,Poykovskiy,RU,2022-04-24 02:27:01,61.2333,73.3333,19.69,67,0,8.95
392,Shizunai,JP,2022-04-24 02:27:01,42.3339,142.3669,48.2,64,22,10.51
393,Pimentel,PE,2022-04-24 02:27:02,-6.8367,-79.9342,66.78,89,73,11.83
394,Rakitnoye,RU,2022-04-24 02:27:02,50.8389,35.8515,48.76,91,100,10.94
395,Doha,QA,2022-04-24 02:27:03,25.2867,51.5333,78.69,55,0,9.22
396,Axim,GH,2022-04-24 02:27:03,4.8699,-2.2405,79.65,88,100,5.06
397,Gurun,MY,2022-04-24 02:27:03,5.8172,100.4738,85.78,82,53,2.86
398,Opuwo,NA,2022-04-24 02:27:04,-18.0607,13.84,62.67,58,3,3.18
399,Troitskoye,RU,2022-04-24 02:27:04,52.9821,84.6757,30.2,82,100,12.59
400,Lively,CA,2022-04-24 02:27:04,46.4334,-81.1498,42.03,86,100,9.24
401,Tarko-Sale,RU,2022-04-24 02:27:05,64.9225,77.785,3.58,94,78,8.08
402,Kyshtovka,RU,2022-04-24 02:27:05,56.555,76.6271,26.33,71,34,8.34
403,Namatanai,PG,2022-04-24 02:27:06,-3.6667,152.4333,85.69,62,90,5.95
404,Bandarbeyla,SO,2022-04-24 02:28:06,9.4942,50.8122,81.1,74,37,5.91
405,Muros,ES,2022-04-24 02:27:41,42.7762,-9.0603,54.84,84,56,7.83
406,Presidente Medici,BR,2022-04-24 02:28:06,-11.1753,-61.9014,73.4,95,93,2.28
407,Staffanstorp,SE,2022-04-24 02:28:07,55.6428,13.2064,46.22,67,40,5.75
408,Acapulco,MX,2022-04-24 02:24:51,16.8634,-99.8901,80.42,78,40,9.22
409,Tulum,MX,2022-04-24 02:28:07,20.2167,-87.4667,78.37,77,5,10.2
410,Haines Junction,CA,2022-04-24 02:25:03,60.7522,-137.5108,46.35,42,100,3.44
411,Bahia De Caraquez,EC,2022-04-24 02:28:08,-0.6,-80.4167,78.98,85,36,5.1
412,Loandjili,CG,2022-04-24 02:28:08,-4.7561,11.8578,77.11,94,40,3.44
413,Freeport,US,2022-04-24 02:28:09,40.6576,-73.5832,56.98,71,100,3.44
414,Kyra,RU,2022-04-24 02:28:09,49.5776,111.9753,40.08,26,47,12.86
415,Mindelo,CV,2022-04-24 02:28:09,16.8901,-24.9804,69.35,83,40,12.66
416,Makat,KZ,2022-04-24 02:28:10,47.6469,53.3463,50.54,72,0,4.07
417,Manzanillo,CU,2022-04-24 02:28:10,20.3433,-77.1167,75.13,78,100,14.23
418,Khasan,RU,2022-04-24 02:28:10,42.4308,130.6434,61.68,41,61,8.97
419,Nanortalik,GL,2022-04-24 02:28:11,60.1432,-45.2371,34.86,99,100,6.67
420,Exeter,GB,2022-04-24 02:28:11,50.7236,-3.5275,50.99,84,100,13.94
421,Salgado,BR,2022-04-24 02:28:11,-11.0319,-37.475,79.5,95,13,2.62
422,Ust-Kuyga,RU,2022-04-24 02:28:12,70.0167,135.6,13.23,84,80,4.25
423,Maridi,SS,2022-04-24 02:28:12,4.9158,29.4742,69.46,86,44,4.27
424,Zaysan,KZ,2022-04-24 02:28:12,47.4667,84.8667,40.44,95,100,8.43
425,Brae,GB,2022-04-24 02:28:13,60.3964,-1.353,45.12,75,96,13.76
426,Faratsiho,MG,2022-04-24 02:28:13,-19.4,46.95,56.93,95,100,5.68
427,Puerto Escondido,MX,2022-04-24 02:28:14,15.85,-97.0667,83.23,69,40,5.75
428,Puerto Del Rosario,ES,2022-04-24 02:26:45,28.5004,-13.8627,62.35,67,0,8.05
429,Chinsali,ZM,2022-04-24 02:28:14,-10.5414,32.0816,60.31,98,77,4.47
430,Tual,ID,2022-04-24 02:28:14,-5.6667,132.75,83.77,71,75,5.06
431,Ponta Do Sol,PT,2022-04-24 02:28:15,32.6667,-17.1,60.71,64,50,1.97
432,Aksay,RU,2022-04-24 02:28:15,47.26,39.87,56.25,63,87,7.0
433,Montepuez,MZ,2022-04-24 02:28:15,-13.1256,38.9997,69.19,97,100,2.73
434,Otane,NZ,2022-04-24 02:28:16,-39.8833,176.6333,66.0,54,50,8.75
435,Pinega,RU,2022-04-24 02:28:16,64.7001,43.3936,28.38,93,99,5.5
436,Ocos,GT,2022-04-24 02:28:17,14.5094,-92.1933,78.98,64,24,4.38
437,Adeje,ES,2022-04-24 02:28:17,28.1227,-16.726,61.68,71,20,8.05
438,Marathon,US,2022-04-24 02:28:17,44.9,-89.7668,70.2,75,100,8.05
439,Dawson Creek,CA,2022-04-24 02:28:18,55.7666,-120.2362,56.84,26,0,2.3
440,Samarai,PG,2022-04-24 02:28:18,-10.6167,150.6667,84.87,70,18,12.53
441,Alice Springs,AU,2022-04-24 02:25:39,-23.7,133.8833,71.15,32,100,11.5
442,Talnakh,RU,2022-04-24 02:24:45,69.4865,88.3972,-0.8,95,56,3.02
443,Aklavik,CA,2022-04-24 02:28:18,68.2191,-135.0107,31.6,97,84,8.21
444,Belomorsk,RU,2022-04-24 02:28:19,64.5232,34.7668,25.57,93,53,2.91
445,Orangeburg,US,2022-04-24 02:28:19,33.4918,-80.8557,70.09,74,0,6.91
446,Zlobin,HR,2022-04-24 02:28:20,45.2924,14.6541,47.68,93,75,6.91
447,Amga,RU,2022-04-24 02:28:20,60.8953,131.9608,35.37,59,100,2.26
448,Sao Felipe,BR,2022-04-24 02:28:20,-14.8167,-41.3833,72.81,67,91,2.53
449,Beringovskiy,RU,2022-04-24 02:28:21,63.05,179.3167,28.76,80,91,1.36
450,Wanning,CN,2022-04-24 02:28:21,18.8003,110.3967,84.69,74,21,14.03
451,Port Blair,IN,2022-04-24 02:29:21,11.6667,92.75,86.04,79,20,9.22
452,Zorritos,PE,2022-04-24 02:29:22,-3.6805,-80.6782,73.69,90,36,6.82
453,Muisne,EC,2022-04-24 02:29:22,0.6,-80.0333,76.59,81,52,3.4
454,Padang,ID,2022-04-24 02:26:10,-0.9492,100.3543,82.45,72,86,0.6
455,Mecca,SA,2022-04-24 02:29:23,21.4267,39.8261,78.94,56,8,4.21
456,Petropavlovsk-Kamchatskiy,RU,2022-04-24 02:29:23,53.0452,158.6483,41.59,65,75,4.47
457,Kirakira,SB,2022-04-24 02:29:23,-10.4544,161.9205,85.82,64,67,4.65
458,Severomuysk,RU,2022-04-24 02:29:24,56.1481,113.4267,17.55,70,64,4.5
459,Staraya Toropa,RU,2022-04-24 02:29:24,56.2801,31.6702,46.11,95,100,10.85
460,Natal,BR,2022-04-24 02:29:24,-5.795,-35.2094,74.05,100,0,4.61
461,Cerrito,CO,2022-04-24 02:29:25,6.8432,-72.694,54.37,96,97,0.27
462,Nizhniy Kuranakh,RU,2022-04-24 02:29:25,58.8353,125.4869,33.71,64,92,2.75
463,Alora,ES,2022-04-24 02:29:25,36.8236,-4.7058,56.48,84,1,2.89
464,Dapaong,TG,2022-04-24 02:29:26,10.8639,0.205,88.83,36,68,6.78
465,Los Llanos De Aridane,ES,2022-04-24 02:29:26,28.6585,-17.9182,56.95,79,40,9.22
466,Tigil,RU,2022-04-24 02:29:27,57.8,158.6667,34.3,100,100,7.02
467,Chipinge,ZW,2022-04-24 02:29:27,-20.1883,32.6236,58.57,95,6,2.08
468,Beloha,MG,2022-04-24 02:29:27,-25.1667,45.05,73.58,82,100,5.03
469,Mortka,RU,2022-04-24 02:29:28,59.3322,66.0214,30.56,74,99,7.52
470,Shahr-E Babak,IR,2022-04-24 02:29:28,30.1165,55.1186,58.12,19,13,6.85
471,Saint-Francois,FR,2022-04-24 02:29:28,46.4154,3.9054,45.84,87,100,1.14
472,Okha,RU,2022-04-24 02:29:29,53.5739,142.9478,28.62,82,100,11.43
473,Port-Gentil,GA,2022-04-24 02:29:29,-0.7193,8.7815,80.58,81,100,6.71
474,Suntar,RU,2022-04-24 02:29:29,62.1444,117.6319,33.26,64,100,4.0
475,Martapura,ID,2022-04-24 02:29:30,-3.4167,114.85,87.89,66,0,5.75
476,Asfi,MA,2022-04-24 02:29:30,32.2994,-9.2372,59.02,67,99,8.72
477,Mayo,US,2022-04-24 02:29:30,38.8876,-76.5119,64.35,73,0,3.44
478,Grindavik,IS,2022-04-24 02:29:17,63.8424,-22.4338,43.27,81,75,0.0
479,Matagami,CA,2022-04-24 02:29:31,49.7502,-77.6328,35.71,35,100,8.05
480,Ermoupolis,GR,2022-04-24 02:29:31,37.4423,24.9425,59.7,82,0,4.61
481,Agar,IN,2022-04-24 02:29:32,23.7,76.0167,85.57,16,25,11.07
482,Kuah,MY,2022-04-24 02:29:32,6.3265,99.8432,87.78,74,20,5.75
483,Fairbanks,US,2022-04-24 02:26:48,64.8378,-147.7164,53.94,39,75,5.75
484,Catamarca,AR,2022-04-24 02:29:32,-28.4696,-65.7852,69.78,61,3,3.0
485,Naze,JP,2022-04-24 02:29:33,28.3667,129.4833,72.52,86,100,17.83
486,Calvinia,ZA,2022-04-24 02:29:33,-31.4707,19.776,45.79,75,0,4.23
487,Khandbari,NP,2022-04-24 02:29:34,27.3747,87.2039,76.35,44,0,1.43
488,Santiago Del Estero,AR,2022-04-24 02:26:07,-27.7951,-64.2615,68.45,75,54,9.01
489,La Mesa,US,2022-04-24 02:26:32,32.7678,-117.0231,68.38,59,0,11.5
490,Atherton,GB,2022-04-24 02:29:34,53.5237,-2.4935,46.74,82,0,12.39
491,Surgut,RU,2022-04-24 02:29:35,61.25,73.4167,19.58,67,0,8.99
492,Eatontown,US,2022-04-24 02:29:35,40.2962,-74.051,57.22,75,100,4.61
493,Sembakung,ID,2022-04-24 02:29:35,3.8167,117.25,88.2,64,58,1.03
494,Manhattan,US,2022-04-24 02:26:53,40.7834,-73.9662,57.51,58,100,7.0
495,Ternate,ID,2022-04-24 02:29:36,0.8,127.4,83.8,71,43,3.09
496,Birao,CF,2022-04-24 02:29:36,10.2849,22.7882,83.25,43,99,4.5
497,Siguiri,GN,2022-04-24 02:26:58,11.6667,-9.5,89.38,29,91,2.86
498,Rawson,AR,2022-04-24 02:30:37,-43.3002,-65.1023,56.39,41,0,19.6
499,Amboasary,MG,2022-04-24 02:30:37,-25.0333,46.3833,73.17,90,100,5.68
500,Lesnoy,RU,2022-04-24 02:30:37,57.6198,63.0784,38.23,55,77,9.13
501,Saint Anthony,US,2022-04-24 02:30:38,45.0205,-93.218,61.05,80,100,25.32
502,Chechat,IN,2022-04-24 02:30:38,24.7667,75.8833,92.34,9,0,14.74
503,Shimoda,JP,2022-04-24 02:30:39,34.6667,138.95,64.76,95,100,11.72
504,Andenes,NO,2022-04-24 02:30:39,69.3143,16.1194,39.18,93,100,9.22
505,Lopsmarka,NO,2022-04-24 02:30:39,67.3134,14.4493,35.49,80,100,6.91
506,Maningrida,AU,2022-04-24 02:30:40,-12.0667,134.2667,90.59,47,100,2.04
507,Wajir,KE,2022-04-24 02:30:40,1.7471,40.0573,77.43,82,38,10.54
508,Hami,CN,2022-04-24 02:30:40,42.8,93.45,73.76,16,6,10.09
509,Kousseri,CM,2022-04-24 02:30:41,12.0769,15.0306,89.56,40,17,5.75
510,Minab,IR,2022-04-24 02:30:41,27.1467,57.0801,71.92,78,5,0.0
511,Mogadishu,SO,2022-04-24 02:30:28,2.0371,45.3438,82.74,74,46,11.5
512,Tucson,US,2022-04-24 02:27:55,32.2217,-110.9265,71.98,16,0,12.66
513,Poum,NC,2022-04-24 02:30:42,-20.2333,164.0167,77.94,71,57,8.5
514,Waterloo,CA,2022-04-24 02:26:02,43.4668,-80.5164,43.29,75,100,14.97
515,Luganville,VU,2022-04-24 02:30:42,-15.5333,167.1667,80.1,84,100,3.65
516,Awjilah,LY,2022-04-24 02:30:43,29.1081,21.2869,62.64,62,0,10.16
517,Riyadh,SA,2022-04-24 02:30:01,24.6877,46.7219,80.74,25,73,9.28
518,Platteville,US,2022-04-24 02:30:43,42.7342,-90.4785,68.72,64,75,9.22
519,Tado,CO,2022-04-24 02:30:43,5.266,-76.5649,73.49,96,68,1.95
520,Bagan,RU,2022-04-24 02:30:44,54.1001,77.6646,29.98,51,6,8.99
521,Bay Roberts,CA,2022-04-24 02:30:44,47.5999,-53.2648,34.52,90,100,5.01
522,Labuhan,ID,2022-04-24 02:30:45,-6.8844,112.2051,84.4,74,100,3.2
523,Tomatlan,MX,2022-04-24 02:30:45,19.9333,-105.25,67.71,84,0,1.74
524,Talpa,MX,2022-04-24 02:30:45,28.8257,-111.6257,74.57,38,0,1.01
525,Buraydah,SA,2022-04-24 02:30:46,26.326,43.975,66.65,52,100,10.27
526,Adre,TD,2022-04-24 02:30:46,13.4667,22.2,80.19,11,70,11.63
527,Kitimat,CA,2022-04-24 02:30:46,54.0524,-128.6534,44.98,27,100,1.9
528,Port Hardy,CA,2022-04-24 02:29:49,50.6996,-127.4199,50.18,66,100,13.8
529,Ocampo,MX,2022-04-24 02:30:47,21.65,-101.5,67.53,40,52,9.44
530,Puerto Montt,CL,2022-04-24 02:30:47,-41.4698,-72.9447,50.83,100,100,21.85
531,San Vicente,AR,2022-04-24 02:27:22,-26.6167,-54.1333,53.46,92,0,2.68
532,Vestmanna,FO,2022-04-24 02:30:48,62.1564,-7.1664,41.92,75,100,3.44
533,Ramanuj Ganj,IN,2022-04-24 02:30:48,23.8,83.7,95.9,13,11,2.37
534,Stromness,GB,2022-04-24 02:30:48,58.965,-3.296,44.56,90,43,5.01
535,Durazno,UY,2022-04-24 02:30:49,-33.4131,-56.5006,50.56,88,2,8.1
536,Tombouctou,ML,2022-04-24 02:30:49,20.0,-3.0,73.69,12,42,10.33
537,Kaffrine,SN,2022-04-24 02:30:49,14.1059,-15.5508,86.54,18,1,14.47
538,Rosario Oeste,BR,2022-04-24 02:30:50,-14.8361,-56.4275,74.5,84,83,4.76
539,Inhumas,BR,2022-04-24 02:30:50,-16.3578,-49.4961,73.13,78,5,0.92
540,Mandalgarh,IN,2022-04-24 02:30:50,25.2,75.1,88.7,10,0,8.81
541,Odweyne,SO,2022-04-24 02:30:51,9.4092,45.064,71.01,70,10,4.0
542,Erenhot,CN,2022-04-24 02:30:51,43.6475,111.9767,61.86,20,43,8.14
543,Nicolas Bravo,MX,2022-04-24 02:30:52,18.45,-88.9167,73.76,84,39,4.25
544,Sidlaghatta,IN,2022-04-24 02:30:52,13.3881,77.8628,75.29,48,94,2.15
545,Anadyr,RU,2022-04-24 02:30:52,64.75,177.4833,28.9,79,0,6.71
546,Luangwa,ZM,2022-04-24 02:31:53,-15.6167,30.4167,66.74,93,2,2.15
547,Ketchikan,US,2022-04-24 02:31:53,55.3422,-131.6461,45.07,81,100,19.57
548,San Rafael,AR,2022-04-24 02:30:09,-34.6177,-68.3301,62.08,55,5,5.35
549,Hagerstown,US,2022-04-24 02:31:53,39.6418,-77.72,64.98,67,0,4.61
550,North Bend,US,2022-04-24 02:31:54,43.4065,-124.2243,59.92,80,0,9.22
551,Ipatovo,RU,2022-04-24 02:31:54,45.7181,42.9036,48.7,75,30,11.18
552,Bettendorf,US,2022-04-24 02:31:54,41.5245,-90.5157,77.04,51,0,23.02
553,Jardim,BR,2022-04-24 02:31:55,-21.4803,-56.1381,72.86,79,14,3.89
554,Leshukonskoye,RU,2022-04-24 02:31:55,64.8989,45.7622,30.6,94,99,5.7
555,Kaihua,CN,2022-04-24 02:31:55,23.3687,104.28,73.94,66,70,13.04
556,Gat,IL,2022-04-24 02:31:56,31.61,34.7642,70.39,100,66,4.94
557,Pacific Grove,US,2022-04-24 02:31:56,36.6177,-121.9166,62.28,78,0,6.91
558,Svetlogorsk,BY,2022-04-24 02:31:57,52.6333,29.7333,38.66,95,37,5.53
559,Nexo,DK,2022-04-24 02:31:57,55.0607,15.1306,42.89,92,100,21.85
560,Kibondo,TZ,2022-04-24 02:31:57,-3.5864,30.7203,61.16,99,100,5.64
561,Leningradskiy,RU,2022-04-24 02:31:58,69.3833,178.4167,26.11,88,100,3.89
562,Isabela,PH,2022-04-24 02:31:58,6.7085,121.9711,86.05,72,34,5.75
563,Athabasca,CA,2022-04-24 02:31:58,54.7169,-113.2854,52.21,74,81,7.87
564,Lasa,IT,2022-04-24 02:31:59,46.6166,10.7002,43.68,98,99,5.64
565,Hurghada,EG,2022-04-24 02:31:59,27.2574,33.8129,71.64,26,0,9.22
